instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_celsius,atemp_celsius,hum_percent,windspeed_kmh,temp_bin,humidity_bin,is_weekend,month,year,windspeed_bin,time_period
16582,2012-11-28,winter,2012,11,15,0,Thursday,1,1,0.36,0.3333,0.32,0.3284,7,172,179,14.76,16.665,32.0,22.0028,10-20°C,25-50%,False,11,2012,20-30 kmh,Afternoon (12-18)
16583,2012-11-28,winter,2012,11,16,0,Thursday,1,1,0.36,0.3333,0.29,0.2537,9,316,325,14.76,16.665,28.999999999999996,16.997899999999998,10-20°C,25-50%,False,11,2012,0-10 kmh,Afternoon (12-18)
16584,2012-11-28,winter,2012,11,17,0,Thursday,1,1,0.34,0.3333,0.31,0.1343,17,546,563,13.940000000000001,16.665,31.0,8.9981,10-20°C,25-50%,False,11,2012,0-10 kmh,Afternoon (12-18)
16585,2012-11-28,winter,2012,11,18,0,Thursday,1,1,0.32,0.303,0.33,0.2836,12,530,542,13.120000000000001,15.15,33.0,19.0012,10-20°C,25-50%,False,11,2012,0-10 kmh,Afternoon (12-18)
16586,2012-11-28,winter,2012,11,19,0,Thursday,1,1,0.32,0.3182,0.36,0.1642,9,378,387,13.120000000000001,15.909999999999998,36.0,11.0014,10-20°C,25-50%,False,11,2012,0-10 kmh,Evening (18-24)
16587,2012-11-28,winter,2012,11,20,0,Thursday,1,1,0.32,0.3333,0.36,0.1343,5,258,263,13.120000000000001,16.665,36.0,8.9981,10-20°C,25-50%,False,11,2012,0-10 kmh,Evening (18-24)
16588,2012-11-28,winter,2012,11,21,0,Thursday,1,1,0.3,0.303,0.39,0.1642,4,219,223,12.299999999999999,15.15,39.0,11.0014,10-20°C,25-50%,False,11,2012,0-10 kmh,Evening (18-24)
16589,2012-11-28,winter,2012,11,22,0,Thursday,1,1,0.28,0.2727,0.45,0.1642,6,148,154,11.48,13.635,45.0,11.0014,10-20°C,25-50%,False,11,2012,0-10 kmh,Evening (18-24)
16590,2012-11-28,winter,2012,11,23,0,Thursday,1,1,0.26,0.2727,0.48,0.1343,5,73,78,10.66,13.635,48.0,8.9981,10-20°C,25-50%,False,11,2012,0-10 kmh,Evening (18-24)
16591,2012-11-29,winter,2012,11,0,0,Friday,1,1,0.24,0.2576,0.56,0.0896,4,25,29,9.84,12.879999999999999,56.00000000000001,6.0032,0-10°C,50-75%,False,11,2012,0-10 kmh,Night (0-6)
16592,2012-11-29,winter,2012,11,1,0,Friday,1,1,0.22,0.2576,0.64,0.0896,1,15,16,9.02,12.879999999999999,64.0,6.0032,0-10°C,50-75%,False,11,2012,0-10 kmh,Night (0-6)
16593,2012-11-29,winter,2012,11,2,0,Friday,1,1,0.22,0.2727,0.64,0.0,1,6,7,9.02,13.635,64.0,0.0,0-10°C,50-75%,False,11,2012,,Night (0-6)
16594,2012-11-29,winter,2012,11,4,0,Friday,1,1,0.2,0.2273,0.75,0.0896,0,7,7,8.200000000000001,11.365,75.0,6.0032,0-10°C,50-75%,False,11,2012,0-10 kmh,Night (0-6)
16595,2012-11-29,winter,2012,11,5,0,Friday,1,1,0.2,0.2576,0.69,0.0,0,42,42,8.200000000000001,12.879999999999999,69.0,0.0,0-10°C,50-75%,False,11,2012,,Night (0-6)
16596,2012-11-29,winter,2012,11,6,0,Friday,1,1,0.22,0.2727,0.69,0.0,1,120,121,9.02,13.635,69.0,0.0,0-10°C,50-75%,False,11,2012,,Night (0-6)
16597,2012-11-29,winter,2012,11,7,0,Friday,1,1,0.2,0.2576,0.64,0.0,8,354,362,8.200000000000001,12.879999999999999,64.0,0.0,0-10°C,50-75%,False,11,2012,,Morning (6-12)
16598,2012-11-29,winter,2012,11,8,0,Friday,1,1,0.2,0.2273,0.69,0.1045,15,664,679,8.200000000000001,11.365,69.0,7.0015,0-10°C,50-75%,False,11,2012,0-10 kmh,Morning (6-12)
16599,2012-11-29,winter,2012,11,9,0,Friday,1,1,0.24,0.2879,0.6,0.0,13,286,299,9.84,14.395,60.0,0.0,0-10°C,50-75%,False,11,2012,,Morning (6-12)
16600,2012-11-29,winter,2012,11,10,0,Friday,1,1,0.28,0.303,0.65,0.0896,25,153,178,11.48,15.15,65.0,6.0032,10-20°C,50-75%,False,11,2012,0-10 kmh,Morning (6-12)
16601,2012-11-29,winter,2012,11,11,0,Friday,1,1,0.36,0.3485,0.37,0.2239,13,150,163,14.76,17.424999999999997,37.0,15.001299999999999,10-20°C,25-50%,False,11,2012,0-10 kmh,Morning (6-12)
16602,2012-11-29,winter,2012,11,12,0,Friday,1,1,0.36,0.3485,0.4,0.1642,11,225,236,14.76,17.424999999999997,40.0,11.0014,10-20°C,25-50%,False,11,2012,0-10 kmh,Morning (6-12)
16603,2012-11-29,winter,2012,11,13,0,Friday,1,1,0.38,0.3939,0.32,0.1343,15,209,224,15.58,19.695,32.0,8.9981,10-20°C,25-50%,False,11,2012,0-10 kmh,Afternoon (12-18)
16604,2012-11-29,winter,2012,11,14,0,Friday,1,1,0.36,0.3485,0.43,0.2239,13,174,187,14.76,17.424999999999997,43.0,15.001299999999999,10-20°C,25-50%,False,11,2012,0-10 kmh,Afternoon (12-18)
16605,2012-11-29,winter,2012,11,15,0,Friday,1,1,0.36,0.3333,0.43,0.2836,19,201,220,14.76,16.665,43.0,19.0012,10-20°C,25-50%,False,11,2012,0-10 kmh,Afternoon (12-18)
16606,2012-11-29,winter,2012,11,16,0,Friday,1,1,0.36,0.3485,0.4,0.2239,24,346,370,14.76,17.424999999999997,40.0,15.001299999999999,10-20°C,25-50%,False,11,2012,0-10 kmh,Afternoon (12-18)
16607,2012-11-29,winter,2012,11,17,0,Friday,1,1,0.34,0.3333,0.39,0.194,17,544,561,13.940000000000001,16.665,39.0,12.998000000000001,10-20°C,25-50%,False,11,2012,0-10 kmh,Afternoon (12-18)
16608,2012-11-29,winter,2012,11,18,0,Friday,1,1,0.32,0.3182,0.49,0.1642,17,520,537,13.120000000000001,15.909999999999998,49.0,11.0014,10-20°C,25-50%,False,11,2012,0-10 kmh,Afternoon (12-18)
16609,2012-11-29,winter,2012,11,19,0,Friday,1,1,0.3,0.2879,0.52,0.194,18,326,344,12.299999999999999,14.395,52.0,12.998000000000001,10-20°C,50-75%,False,11,2012,0-10 kmh,Evening (18-24)
16610,2012-11-29,winter,2012,11,20,0,Friday,1,1,0.3,0.303,0.52,0.1642,11,241,252,12.299999999999999,15.15,52.0,11.0014,10-20°C,50-75%,False,11,2012,0-10 kmh,Evening (18-24)
16611,2012-11-29,winter,2012,11,21,0,Friday,1,1,0.26,0.2727,0.65,0.1343,7,201,208,10.66,13.635,65.0,8.9981,10-20°C,50-75%,False,11,2012,0-10 kmh,Evening (18-24)
16612,2012-11-29,winter,2012,11,22,0,Friday,1,1,0.26,0.2879,0.7,0.0896,4,147,151,10.66,14.395,70.0,6.0032,10-20°C,50-75%,False,11,2012,0-10 kmh,Evening (18-24)
16613,2012-11-29,winter,2012,11,23,0,Friday,1,1,0.28,0.3182,0.61,0.0,6,124,130,11.48,15.909999999999998,61.0,0.0,10-20°C,50-75%,False,11,2012,,Evening (18-24)
16614,2012-11-30,winter,2012,11,0,0,Saturday,1,1,0.26,0.2576,0.7,0.1642,4,48,52,10.66,12.879999999999999,70.0,11.0014,10-20°C,50-75%,True,11,2012,0-10 kmh,Night (0-6)
16615,2012-11-30,winter,2012,11,1,0,Saturday,1,1,0.24,0.2576,0.7,0.0896,2,17,19,9.84,12.879999999999999,70.0,6.0032,0-10°C,50-75%,True,11,2012,0-10 kmh,Night (0-6)
16616,2012-11-30,winter,2012,11,2,0,Saturday,1,1,0.24,0.2879,0.75,0.0,2,10,12,9.84,14.395,75.0,0.0,0-10°C,50-75%,True,11,2012,,Night (0-6)
16617,2012-11-30,winter,2012,11,3,0,Saturday,1,1,0.24,0.2879,0.75,0.0,0,4,4,9.84,14.395,75.0,0.0,0-10°C,50-75%,True,11,2012,,Night (0-6)
16618,2012-11-30,winter,2012,11,4,0,Saturday,1,1,0.22,0.2727,0.75,0.0,0,3,3,9.02,13.635,75.0,0.0,0-10°C,50-75%,True,11,2012,,Night (0-6)
16619,2012-11-30,winter,2012,11,5,0,Saturday,1,1,0.2,0.2576,0.8,0.0,1,39,40,8.200000000000001,12.879999999999999,80.0,0.0,0-10°C,75-100%,True,11,2012,,Night (0-6)
16620,2012-11-30,winter,2012,11,6,0,Saturday,1,1,0.2,0.2576,0.86,0.0,2,104,106,8.200000000000001,12.879999999999999,86.0,0.0,0-10°C,75-100%,True,11,2012,,Night (0-6)
16621,2012-11-30,winter,2012,11,7,0,Saturday,1,1,0.22,0.2727,0.8,0.0,6,346,352,9.02,13.635,80.0,0.0,0-10°C,75-100%,True,11,2012,,Morning (6-12)
16622,2012-11-30,winter,2012,11,8,0,Saturday,1,2,0.22,0.2576,0.8,0.0896,20,709,729,9.02,12.879999999999999,80.0,6.0032,0-10°C,75-100%,True,11,2012,0-10 kmh,Morning (6-12)
16623,2012-11-30,winter,2012,11,9,0,Saturday,1,1,0.24,0.2576,0.75,0.0896,17,313,330,9.84,12.879999999999999,75.0,6.0032,0-10°C,50-75%,True,11,2012,0-10 kmh,Morning (6-12)
16624,2012-11-30,winter,2012,11,10,0,Saturday,1,2,0.3,0.3333,0.65,0.0,10,159,169,12.299999999999999,16.665,65.0,0.0,10-20°C,50-75%,True,11,2012,,Morning (6-12)
16625,2012-11-30,winter,2012,11,11,0,Saturday,1,2,0.34,0.3485,0.53,0.0896,31,170,201,13.940000000000001,17.424999999999997,53.0,6.0032,10-20°C,50-75%,True,11,2012,0-10 kmh,Morning (6-12)
16626,2012-11-30,winter,2012,11,12,0,Saturday,1,2,0.38,0.3939,0.46,0.0,25,243,268,15.58,19.695,46.0,0.0,10-20°C,25-50%,True,11,2012,,Morning (6-12)
16627,2012-11-30,winter,2012,11,13,0,Saturday,1,2,0.4,0.4091,0.4,0.1642,21,241,262,16.400000000000002,20.455000000000002,40.0,11.0014,10-20°C,25-50%,True,11,2012,0-10 kmh,Afternoon (12-18)
16628,2012-11-30,winter,2012,11,14,0,Saturday,1,2,0.4,0.4091,0.4,0.1045,26,225,251,16.400000000000002,20.455000000000002,40.0,7.0015,10-20°C,25-50%,True,11,2012,0-10 kmh,Afternoon (12-18)
16629,2012-11-30,winter,2012,11,15,0,Saturday,1,2,0.42,0.4242,0.38,0.1045,34,262,296,17.22,21.21,38.0,7.0015,10-20°C,25-50%,True,11,2012,0-10 kmh,Afternoon (12-18)
16630,2012-11-30,winter,2012,11,16,0,Saturday,1,1,0.4,0.4091,0.43,0.1343,37,368,405,16.400000000000002,20.455000000000002,43.0,8.9981,10-20°C,25-50%,True,11,2012,0-10 kmh,Afternoon (12-18)
16631,2012-11-30,winter,2012,11,17,0,Saturday,1,1,0.36,0.3485,0.5,0.194,31,551,582,14.76,17.424999999999997,50.0,12.998000000000001,10-20°C,25-50%,True,11,2012,0-10 kmh,Afternoon (12-18)
16632,2012-11-30,winter,2012,11,18,0,Saturday,1,2,0.34,0.3636,0.61,0.0,20,489,509,13.940000000000001,18.18,61.0,0.0,10-20°C,50-75%,True,11,2012,,Afternoon (12-18)
16633,2012-11-30,winter,2012,11,19,0,Saturday,1,1,0.32,0.3485,0.66,0.0,18,359,377,13.120000000000001,17.424999999999997,66.0,0.0,10-20°C,50-75%,True,11,2012,,Evening (18-24)
16634,2012-11-30,winter,2012,11,20,0,Saturday,1,1,0.32,0.3485,0.66,0.0,12,233,245,13.120000000000001,17.424999999999997,66.0,0.0,10-20°C,50-75%,True,11,2012,,Evening (18-24)
16635,2012-11-30,winter,2012,11,21,0,Saturday,1,1,0.3,0.3182,0.75,0.0896,14,169,183,12.299999999999999,15.909999999999998,75.0,6.0032,10-20°C,50-75%,True,11,2012,0-10 kmh,Evening (18-24)
16636,2012-11-30,winter,2012,11,22,0,Saturday,1,1,0.3,0.3333,0.75,0.0,18,145,163,12.299999999999999,16.665,75.0,0.0,10-20°C,50-75%,True,11,2012,,Evening (18-24)
16637,2012-11-30,winter,2012,11,23,0,Saturday,1,2,0.3,0.3182,0.75,0.0896,11,99,110,12.299999999999999,15.909999999999998,75.0,6.0032,10-20°C,50-75%,True,11,2012,0-10 kmh,Evening (18-24)
16638,2012-12-01,winter,2012,12,0,0,Sunday,0,1,0.26,0.303,0.81,0.0,9,99,108,10.66,15.15,81.0,0.0,10-20°C,75-100%,True,12,2012,,Night (0-6)
16639,2012-12-01,winter,2012,12,1,0,Sunday,0,1,0.26,0.303,0.81,0.0,5,64,69,10.66,15.15,81.0,0.0,10-20°C,75-100%,True,12,2012,,Night (0-6)
16640,2012-12-01,winter,2012,12,2,0,Sunday,0,2,0.26,0.303,0.81,0.0,3,47,50,10.66,15.15,81.0,0.0,10-20°C,75-100%,True,12,2012,,Night (0-6)
16641,2012-12-01,winter,2012,12,3,0,Sunday,0,2,0.26,0.2727,0.81,0.1343,1,14,15,10.66,13.635,81.0,8.9981,10-20°C,75-100%,True,12,2012,0-10 kmh,Night (0-6)
16642,2012-12-01,winter,2012,12,4,0,Sunday,0,1,0.26,0.2879,0.81,0.0896,0,5,5,10.66,14.395,81.0,6.0032,10-20°C,75-100%,True,12,2012,0-10 kmh,Night (0-6)
16643,2012-12-01,winter,2012,12,5,0,Sunday,0,1,0.24,0.2576,0.87,0.0896,1,12,13,9.84,12.879999999999999,87.0,6.0032,0-10°C,75-100%,True,12,2012,0-10 kmh,Night (0-6)
16644,2012-12-01,winter,2012,12,6,0,Sunday,0,1,0.24,0.2424,0.87,0.1343,7,20,27,9.84,12.120000000000001,87.0,8.9981,0-10°C,75-100%,True,12,2012,0-10 kmh,Night (0-6)
16645,2012-12-01,winter,2012,12,7,0,Sunday,0,2,0.24,0.2424,0.87,0.1343,7,56,63,9.84,12.120000000000001,87.0,8.9981,0-10°C,75-100%,True,12,2012,0-10 kmh,Morning (6-12)
16646,2012-12-01,winter,2012,12,8,0,Sunday,0,2,0.24,0.2424,0.87,0.1343,11,133,144,9.84,12.120000000000001,87.0,8.9981,0-10°C,75-100%,True,12,2012,0-10 kmh,Morning (6-12)
16647,2012-12-01,winter,2012,12,9,0,Sunday,0,2,0.26,0.2424,0.93,0.2537,34,159,193,10.66,12.120000000000001,93.0,16.997899999999998,10-20°C,75-100%,True,12,2012,0-10 kmh,Morning (6-12)
16648,2012-12-01,winter,2012,12,10,0,Sunday,0,2,0.28,0.2727,0.89,0.1642,45,211,256,11.48,13.635,89.0,11.0014,10-20°C,75-100%,True,12,2012,0-10 kmh,Morning (6-12)
16649,2012-12-01,winter,2012,12,11,0,Sunday,0,2,0.32,0.3333,0.76,0.1045,74,318,392,13.120000000000001,16.665,76.0,7.0015,10-20°C,75-100%,True,12,2012,0-10 kmh,Morning (6-12)
16650,2012-12-01,winter,2012,12,12,0,Sunday,0,2,0.32,0.3333,0.81,0.0896,119,327,446,13.120000000000001,16.665,81.0,6.0032,10-20°C,75-100%,True,12,2012,0-10 kmh,Morning (6-12)
16651,2012-12-01,winter,2012,12,13,0,Sunday,0,2,0.34,0.3636,0.76,0.0,123,386,509,13.940000000000001,18.18,76.0,0.0,10-20°C,75-100%,True,12,2012,,Afternoon (12-18)
16652,2012-12-01,winter,2012,12,14,0,Sunday,0,2,0.36,0.3788,0.71,0.0,110,369,479,14.76,18.94,71.0,0.0,10-20°C,50-75%,True,12,2012,,Afternoon (12-18)
16653,2012-12-01,winter,2012,12,15,0,Sunday,0,2,0.4,0.4091,0.62,0.0,113,371,484,16.400000000000002,20.455000000000002,62.0,0.0,10-20°C,50-75%,True,12,2012,,Afternoon (12-18)
16654,2012-12-01,winter,2012,12,16,0,Sunday,0,2,0.38,0.3939,0.66,0.0,89,354,443,15.58,19.695,66.0,0.0,10-20°C,50-75%,True,12,2012,,Afternoon (12-18)
16655,2012-12-01,winter,2012,12,17,0,Sunday,0,2,0.34,0.3485,0.76,0.1045,50,270,320,13.940000000000001,17.424999999999997,76.0,7.0015,10-20°C,75-100%,True,12,2012,0-10 kmh,Afternoon (12-18)
16656,2012-12-01,winter,2012,12,18,0,Sunday,0,2,0.34,0.3636,0.76,0.0,42,255,297,13.940000000000001,18.18,76.0,0.0,10-20°C,75-100%,True,12,2012,,Afternoon (12-18)
16657,2012-12-01,winter,2012,12,19,0,Sunday,0,2,0.32,0.3485,0.81,0.0,30,219,249,13.120000000000001,17.424999999999997,81.0,0.0,10-20°C,75-100%,True,12,2012,,Evening (18-24)
16658,2012-12-01,winter,2012,12,20,0,Sunday,0,1,0.32,0.3485,0.81,0.0,28,170,198,13.120000000000001,17.424999999999997,81.0,0.0,10-20°C,75-100%,True,12,2012,,Evening (18-24)
16659,2012-12-01,winter,2012,12,21,0,Sunday,0,2,0.3,0.3333,0.87,0.0,23,135,158,12.299999999999999,16.665,87.0,0.0,10-20°C,75-100%,True,12,2012,,Evening (18-24)
16660,2012-12-01,winter,2012,12,22,0,Sunday,0,2,0.3,0.3333,0.87,0.0,17,130,147,12.299999999999999,16.665,87.0,0.0,10-20°C,75-100%,True,12,2012,,Evening (18-24)
16661,2012-12-01,winter,2012,12,23,0,Sunday,0,2,0.32,0.3485,0.81,0.0,10,116,126,13.120000000000001,17.424999999999997,81.0,0.0,10-20°C,75-100%,True,12,2012,,Evening (18-24)
16662,2012-12-02,winter,2012,12,0,0,Monday,0,2,0.3,0.3182,0.87,0.0896,9,108,117,12.299999999999999,15.909999999999998,87.0,6.0032,10-20°C,75-100%,False,12,2012,0-10 kmh,Night (0-6)
16663,2012-12-02,winter,2012,12,1,0,Monday,0,2,0.3,0.3182,0.87,0.0896,10,84,94,12.299999999999999,15.909999999999998,87.0,6.0032,10-20°C,75-100%,False,12,2012,0-10 kmh,Night (0-6)
16664,2012-12-02,winter,2012,12,2,0,Monday,0,2,0.3,0.3333,0.87,0.0,2,72,74,12.299999999999999,16.665,87.0,0.0,10-20°C,75-100%,False,12,2012,,Night (0-6)
16665,2012-12-02,winter,2012,12,3,0,Monday,0,2,0.26,0.303,0.93,0.0,4,21,25,10.66,15.15,93.0,0.0,10-20°C,75-100%,False,12,2012,,Night (0-6)
16666,2012-12-02,winter,2012,12,4,0,Monday,0,2,0.26,0.303,0.93,0.0,1,6,7,10.66,15.15,93.0,0.0,10-20°C,75-100%,False,12,2012,,Night (0-6)
16667,2012-12-02,winter,2012,12,5,0,Monday,0,2,0.26,0.303,0.93,0.0,1,7,8,10.66,15.15,93.0,0.0,10-20°C,75-100%,False,12,2012,,Night (0-6)
16668,2012-12-02,winter,2012,12,6,0,Monday,0,2,0.24,0.2424,0.93,0.1343,1,15,16,9.84,12.120000000000001,93.0,8.9981,0-10°C,75-100%,False,12,2012,0-10 kmh,Night (0-6)
16669,2012-12-02,winter,2012,12,7,0,Monday,0,2,0.24,0.2424,0.93,0.1343,5,26,31,9.84,12.120000000000001,93.0,8.9981,0-10°C,75-100%,False,12,2012,0-10 kmh,Morning (6-12)
16670,2012-12-02,winter,2012,12,8,0,Monday,0,2,0.26,0.2879,0.93,0.0896,12,81,93,10.66,14.395,93.0,6.0032,10-20°C,75-100%,False,12,2012,0-10 kmh,Morning (6-12)
16671,2012-12-02,winter,2012,12,9,0,Monday,0,2,0.28,0.2727,0.93,0.1642,37,135,172,11.48,13.635,93.0,11.0014,10-20°C,75-100%,False,12,2012,0-10 kmh,Morning (6-12)
16672,2012-12-02,winter,2012,12,10,0,Monday,0,2,0.3,0.3333,0.87,0.0,63,230,293,12.299999999999999,16.665,87.0,0.0,10-20°C,75-100%,False,12,2012,,Morning (6-12)
16673,2012-12-02,winter,2012,12,11,0,Monday,0,2,0.32,0.3182,0.81,0.1642,81,274,355,13.120000000000001,15.909999999999998,81.0,11.0014,10-20°C,75-100%,False,12,2012,0-10 kmh,Morning (6-12)
16674,2012-12-02,winter,2012,12,12,0,Monday,0,2,0.34,0.3333,0.81,0.1642,111,409,520,13.940000000000001,16.665,81.0,11.0014,10-20°C,75-100%,False,12,2012,0-10 kmh,Morning (6-12)
16675,2012-12-02,winter,2012,12,13,0,Monday,0,1,0.4,0.4091,0.71,0.2239,84,347,431,16.400000000000002,20.455000000000002,71.0,15.001299999999999,10-20°C,50-75%,False,12,2012,0-10 kmh,Afternoon (12-18)
16676,2012-12-02,winter,2012,12,14,0,Monday,0,1,0.44,0.4394,0.62,0.2537,142,331,473,18.04,21.97,62.0,16.997899999999998,10-20°C,50-75%,False,12,2012,0-10 kmh,Afternoon (12-18)
16677,2012-12-02,winter,2012,12,15,0,Monday,0,1,0.44,0.4394,0.67,0.1343,106,311,417,18.04,21.97,67.0,8.9981,10-20°C,50-75%,False,12,2012,0-10 kmh,Afternoon (12-18)
16678,2012-12-02,winter,2012,12,16,0,Monday,0,2,0.44,0.4394,0.67,0.1045,85,358,443,18.04,21.97,67.0,7.0015,10-20°C,50-75%,False,12,2012,0-10 kmh,Afternoon (12-18)
16679,2012-12-02,winter,2012,12,17,0,Monday,0,3,0.4,0.4091,0.76,0.194,59,244,303,16.400000000000002,20.455000000000002,76.0,12.998000000000001,10-20°C,75-100%,False,12,2012,0-10 kmh,Afternoon (12-18)
16680,2012-12-02,winter,2012,12,18,0,Monday,0,2,0.44,0.4394,0.72,0.1045,25,178,203,18.04,21.97,72.0,7.0015,10-20°C,50-75%,False,12,2012,0-10 kmh,Afternoon (12-18)
16681,2012-12-02,winter,2012,12,19,0,Monday,0,2,0.4,0.4091,0.82,0.194,16,158,174,16.400000000000002,20.455000000000002,82.0,12.998000000000001,10-20°C,75-100%,False,12,2012,0-10 kmh,Evening (18-24)
16682,2012-12-02,winter,2012,12,20,0,Monday,0,2,0.42,0.4242,0.82,0.194,12,142,154,17.22,21.21,82.0,12.998000000000001,10-20°C,75-100%,False,12,2012,0-10 kmh,Evening (18-24)
16683,2012-12-02,winter,2012,12,21,0,Monday,0,2,0.44,0.4394,0.77,0.2239,8,91,99,18.04,21.97,77.0,15.001299999999999,10-20°C,75-100%,False,12,2012,0-10 kmh,Evening (18-24)
16684,2012-12-02,winter,2012,12,22,0,Monday,0,2,0.44,0.4394,0.77,0.194,11,85,96,18.04,21.97,77.0,12.998000000000001,10-20°C,75-100%,False,12,2012,0-10 kmh,Evening (18-24)
16685,2012-12-02,winter,2012,12,23,0,Monday,0,2,0.42,0.4242,0.82,0.1343,7,44,51,17.22,21.21,82.0,8.9981,10-20°C,75-100%,False,12,2012,0-10 kmh,Evening (18-24)
16686,2012-12-03,winter,2012,12,0,0,Tuesday,1,2,0.42,0.4242,0.82,0.1642,3,18,21,17.22,21.21,82.0,11.0014,10-20°C,75-100%,False,12,2012,0-10 kmh,Night (0-6)
16687,2012-12-03,winter,2012,12,1,0,Tuesday,1,1,0.4,0.4091,0.82,0.1343,2,11,13,16.400000000000002,20.455000000000002,82.0,8.9981,10-20°C,75-100%,False,12,2012,0-10 kmh,Night (0-6)
16688,2012-12-03,winter,2012,12,2,0,Tuesday,1,1,0.42,0.4242,0.77,0.1642,1,9,10,17.22,21.21,77.0,11.0014,10-20°C,75-100%,False,12,2012,0-10 kmh,Night (0-6)
16689,2012-12-03,winter,2012,12,3,0,Tuesday,1,1,0.38,0.3939,0.87,0.0,2,6,8,15.58,19.695,87.0,0.0,10-20°C,75-100%,False,12,2012,,Night (0-6)
16690,2012-12-03,winter,2012,12,4,0,Tuesday,1,1,0.36,0.3788,0.93,0.0,1,4,5,14.76,18.94,93.0,0.0,10-20°C,75-100%,False,12,2012,,Night (0-6)
16691,2012-12-03,winter,2012,12,5,0,Tuesday,1,1,0.34,0.3485,0.93,0.0896,0,38,38,13.940000000000001,17.424999999999997,93.0,6.0032,10-20°C,75-100%,False,12,2012,0-10 kmh,Night (0-6)
16692,2012-12-03,winter,2012,12,6,0,Tuesday,1,1,0.36,0.3788,0.93,0.0,2,136,138,14.76,18.94,93.0,0.0,10-20°C,75-100%,False,12,2012,,Night (0-6)
16693,2012-12-03,winter,2012,12,7,0,Tuesday,1,2,0.34,0.3636,0.93,0.0,9,387,396,13.940000000000001,18.18,93.0,0.0,10-20°C,75-100%,False,12,2012,,Morning (6-12)
16694,2012-12-03,winter,2012,12,8,0,Tuesday,1,1,0.36,0.3788,0.93,0.0,19,712,731,14.76,18.94,93.0,0.0,10-20°C,75-100%,False,12,2012,,Morning (6-12)
16695,2012-12-03,winter,2012,12,9,0,Tuesday,1,1,0.4,0.4091,0.87,0.0896,19,289,308,16.400000000000002,20.455000000000002,87.0,6.0032,10-20°C,75-100%,False,12,2012,0-10 kmh,Morning (6-12)
16696,2012-12-03,winter,2012,12,10,0,Tuesday,1,1,0.44,0.4394,0.77,0.1343,31,105,136,18.04,21.97,77.0,8.9981,10-20°C,75-100%,False,12,2012,0-10 kmh,Morning (6-12)
16697,2012-12-03,winter,2012,12,11,0,Tuesday,1,1,0.48,0.4697,0.77,0.1343,51,182,233,19.68,23.485,77.0,8.9981,10-20°C,75-100%,False,12,2012,0-10 kmh,Morning (6-12)
16698,2012-12-03,winter,2012,12,12,0,Tuesday,1,1,0.52,0.5,0.68,0.1642,40,228,268,21.32,25.0,68.0,11.0014,20-30°C,50-75%,False,12,2012,0-10 kmh,Morning (6-12)
16699,2012-12-03,winter,2012,12,13,0,Tuesday,1,1,0.58,0.5455,0.56,0.0896,81,240,321,23.779999999999998,27.275,56.00000000000001,6.0032,20-30°C,50-75%,False,12,2012,0-10 kmh,Afternoon (12-18)
16700,2012-12-03,winter,2012,12,14,0,Tuesday,1,1,0.6,0.6212,0.53,0.0,51,209,260,24.599999999999998,31.06,53.0,0.0,20-30°C,50-75%,False,12,2012,,Afternoon (12-18)
16701,2012-12-03,winter,2012,12,15,0,Tuesday,1,1,0.6,0.6212,0.56,0.0,58,210,268,24.599999999999998,31.06,56.00000000000001,0.0,20-30°C,50-75%,False,12,2012,,Afternoon (12-18)
16702,2012-12-03,winter,2012,12,16,0,Tuesday,1,1,0.6,0.6212,0.53,0.1343,45,397,442,24.599999999999998,31.06,53.0,8.9981,20-30°C,50-75%,False,12,2012,0-10 kmh,Afternoon (12-18)
16703,2012-12-03,winter,2012,12,17,0,Tuesday,1,1,0.52,0.5,0.63,0.1045,43,665,708,21.32,25.0,63.0,7.0015,20-30°C,50-75%,False,12,2012,0-10 kmh,Afternoon (12-18)
16704,2012-12-03,winter,2012,12,18,0,Tuesday,1,1,0.5,0.4848,0.68,0.0896,26,666,692,20.5,24.240000000000002,68.0,6.0032,20-30°C,50-75%,False,12,2012,0-10 kmh,Afternoon (12-18)
16705,2012-12-03,winter,2012,12,19,0,Tuesday,1,1,0.5,0.4848,0.68,0.0896,27,444,471,20.5,24.240000000000002,68.0,6.0032,20-30°C,50-75%,False,12,2012,0-10 kmh,Evening (18-24)
16706,2012-12-03,winter,2012,12,20,0,Tuesday,1,2,0.46,0.4545,0.77,0.0,16,284,300,18.86,22.725,77.0,0.0,10-20°C,75-100%,False,12,2012,,Evening (18-24)
16707,2012-12-03,winter,2012,12,21,0,Tuesday,1,1,0.44,0.4394,0.82,0.194,14,207,221,18.04,21.97,82.0,12.998000000000001,10-20°C,75-100%,False,12,2012,0-10 kmh,Evening (18-24)
16708,2012-12-03,winter,2012,12,22,0,Tuesday,1,1,0.42,0.4242,0.82,0.1045,5,139,144,17.22,21.21,82.0,7.0015,10-20°C,75-100%,False,12,2012,0-10 kmh,Evening (18-24)
16709,2012-12-03,winter,2012,12,23,0,Tuesday,1,1,0.42,0.4242,0.82,0.1045,9,93,102,17.22,21.21,82.0,7.0015,10-20°C,75-100%,False,12,2012,0-10 kmh,Evening (18-24)
16710,2012-12-04,winter,2012,12,0,0,Wednesday,1,1,0.42,0.4242,0.88,0.1045,6,49,55,17.22,21.21,88.0,7.0015,10-20°C,75-100%,False,12,2012,0-10 kmh,Night (0-6)
